user_id,Income,Monthly_Spend,spend_travel,spend_dining,spend_ecommerce,spend_general,International_Travel_Frequency,Lifestyle_Preference,Optimization_Preference,Behavior_Cluster
77,19.802115125748934,194728.83486270005,0.2666149076842988,0.40308695011130957,0.07090322082334122,0.25939492138105036,1,dining,travel,2
78,8.52773965621232,213762.2850835035,0.2524823929539512,0.2603013971785111,0.28269740266460136,0.20451880720293644,5,movies,balanced,1
79,26.076732972312428,193603.51835984818,0.3211475373664939,0.16174484623428972,0.22849347149561106,0.2886141449036053,2,shopping,rewards,0
80,26.57337208466828,120716.93548686965,0.1394450041308479,0.37069136117978035,0.07176114672867556,0.4181024879606962,2,dining,rewards,0
81,53.61536323051806,197679.29763200769,0.2995430199298535,0.2259971680133944,0.21473796478477314,0.259721847271979,6,dining,travel,0
82,57.33271491959577,53440.56626187584,0.290629877023986,0.1432922829157276,0.28121299168813463,0.28486484837215187,0,movies,balanced,1
83,33.317507206725885,59001.151984605254,0.20476714139608038,0.040313326423473524,0.2918394749619636,0.4630800572184825,2,shopping,lifestyle,0
84,15.081412831590928,232089.07928189734,0.14003027142756405,0.22682028198109652,0.18996779768564306,0.44318164890569633,3,dining,lifestyle,0
85,25.396861319503294,231635.32578642384,0.13730695640379348,0.4843093288974265,0.058184391511357805,0.3201993231874222,4,shopping,rewards,2
86,41.65136147015021,213811.77690735855,0.3571889820286521,0.2352570985322176,0.2841807642816886,0.12337315515744156,2,none,lifestyle,3
87,45.09511062313783,109737.94796798425,0.3240356774213776,0.21710431579190725,0.3530044995926397,0.10585550719407552,2,movies,travel,1
88,10.171000043800259,36555.06457886657,0.4253043366889279,0.36566168103574853,0.06768013403869143,0.14135384823663208,5,dining,balanced,3
89,10.373679797121643,79660.84351640263,0.2734247919201536,0.34345010347209115,0.3608443776294145,0.022280726978340697,4,movies,lifestyle,1
90,21.26799621564692,244390.17181255133,0.3277451702813903,0.31395408413454406,0.22010483576937612,0.13819590981468954,5,none,fees,3
91,34.03925891635636,130108.70018172874,0.2946988686331855,0.09974722054116712,0.3137111430046138,0.29184276782103347,2,none,lifestyle,1
92,46.46763524187052,127942.79327144203,0.12017851969948153,0.3179704020355759,0.3105605941465047,0.2512904841184378,4,none,fees,1
93,12.558872621633515,16764.15270799997,0.11659884985187947,0.5347747696092271,0.17662828361911062,0.1719980969197828,6,movies,rewards,2
94,11.775924206924707,114358.07814849647,0.5327951484728072,0.15632844777948215,0.18475766887546516,0.1261187348722455,4,none,travel,3
95,27.139237496740268,144763.45821144254,0.2119061708440625,0.18577945334193785,0.36989790193807837,0.23241647387592132,1,movies,fees,1
96,29.288906492741706,114822.57733163214,0.38577720590030007,0.07460848412268084,0.05564593694082301,0.4839683730361961,1,shopping,lifestyle,0
97,31.00167444430787,224862.2895910312,0.22305168775212686,0.34610610472934755,0.20799342177193672,0.22284878574658884,5,dining,travel,2
98,47.1535612336571,23187.012315780183,0.3699793038415872,0.31837482520160565,0.03313853743148398,0.2785073335253231,0,dining,travel,3
99,45.05446069806325,75501.21044113139,0.43909742720988953,0.33033617768105905,0.02125052886434481,0.20931586624470647,2,none,rewards,3
100,7.900993956323872,56428.47078020059,0.3761529664049005,0.1783955256306309,0.19033860803698682,0.2551128999274817,1,none,balanced,3
101,52.75296065012819,60190.659573256264,0.08324103382479543,0.13357416125986057,0.06790385443197272,0.7152809504833714,6,movies,rewards,0
102,5.819170817322894,156366.2363271637,0.12092724425857329,0.20778595132819827,0.10263934383431086,0.5686474605789176,0,shopping,rewards,0
103,35.153422811691705,174013.30988976485,0.4399598225541751,0.0606569870295372,0.2967738703305919,0.2026093200856958,2,none,travel,3
104,56.32589079903134,28979.372663084905,0.5430900953392714,0.04475671196231287,0.3720262794587761,0.040126913239639676,3,dining,rewards,3
105,52.036067514479626,90293.34284536734,0.10227093472545849,0.535148767353502,0.24752663905054914,0.11505365887049039,0,shopping,rewards,2
106,9.121968508448902,42101.71295608217,0.022977750584215008,0.3620255600462616,0.3548870259978422,0.2601096633716813,1,movies,rewards,1
107,57.07279342662054,150562.32524693434,0.4917234235622859,0.09431124293932336,0.2814368462514443,0.13252848724694646,2,shopping,fees,3
108,14.012874379372441,39271.61759015665,0.3277151612791851,0.34745348711140056,0.24088173764642962,0.08394961396298467,5,movies,lifestyle,3
109,28.709650510559538,148464.54415069576,0.11879170979321248,0.08911242996932894,0.28685016403843244,0.5052456961990262,2,shopping,lifestyle,0
110,25.178512556758562,65416.65855163376,0.1888864260888807,0.1827728638397376,0.3213443356484713,0.3069963744229104,4,none,balanced,1
111,55.662322831089504,151059.718316307,0.25901246830843433,0.55951179031802,0.16482137893166812,0.01665436244187762,2,dining,travel,2
112,3.3119672035737664,199862.68243599584,0.07675639417119784,0.6022583996756385,0.19608281625776902,0.12490238989539464,1,shopping,fees,2
113,57.92405499666276,216075.89860006483,0.1575193595448022,0.314261578039656,0.5142083239687212,0.014010738446820659,6,none,travel,1
114,24.089108967290276,113140.53377370072,0.1491156030506298,0.16409670044409966,0.4387426422974989,0.24804505420777187,3,movies,travel,1
115,12.313326908518905,172057.72408686113,0.277156165100752,0.257118678224172,0.2693747512842944,0.19635040539078172,4,movies,fees,1
116,8.518178510383372,237620.15199645705,0.214549315922902,0.447843105117714,0.22112806320950212,0.116479515749882,0,movies,fees,2
117,33.47224282348869,248482.60424490913,0.6086812707841698,0.07066800712153569,0.12162900670743283,0.19902171538686167,0,none,rewards,3
118,6.409987227086054,211156.30111682994,0.3431119764228628,0.12820172271718303,0.15935728221297907,0.36932901864697515,2,movies,lifestyle,0
119,19.30469620490253,241627.70079949754,0.42118525051657557,0.2859045225514879,0.26336758896822404,0.029542637963712558,1,none,lifestyle,3
120,34.10351456261972,142721.46484376726,0.3284055789615821,0.4759683702496821,0.1613753177551399,0.03425073303359571,0,dining,lifestyle,2
121,47.452581100721765,119827.12983625314,0.17658690618792605,0.1417205492034221,0.3439520181268891,0.33774052648176267,0,dining,fees,1
122,5.799705693752287,51096.43064637325,0.1629225298526687,0.29293466311760885,0.28475385785424157,0.25938894917548083,6,shopping,lifestyle,1
123,57.0840570993297,96756.68230279919,0.15057525314548892,0.43771600409671174,0.22518717832540713,0.1865215644323923,6,shopping,fees,2
124,40.23193744630066,173120.54775094998,0.4309151916983591,0.31689081967620747,0.15956743499395026,0.09262655363148309,3,shopping,rewards,3
125,27.89004689231385,248781.49981495796,0.2178499373444813,0.2578637491403642,0.1194273508984856,0.4048589626166688,3,shopping,balanced,0
126,29.733289503722315,225737.51232381412,0.21454502459748734,0.368699235482014,0.18419763713466705,0.23255810278583164,5,shopping,fees,2
127,40.76418687887339,172885.7343243058,0.21920473573351562,0.40417274866388664,0.29778566630187436,0.07883684930072345,2,shopping,lifestyle,2
128,10.475844643528466,61667.1609298574,0.3020311511235346,0.2014958016055525,0.1704262469523462,0.3260468003185667,1,none,lifestyle,0
129,43.3649805690302,56167.43344616086,0.476359009469197,0.27147900904776656,0.1264441156788252,0.12571786580421124,5,dining,rewards,3
130,30.424016800499537,198819.63088793182,0.19263422452488194,0.12294860726865348,0.21614184232347952,0.46827532588298515,2,movies,lifestyle,0
131,45.85150042615455,88753.99144623695,0.33872985894440316,0.35472618567314734,0.027080803939055563,0.27946315144339384,1,movies,travel,2
132,39.650910130427455,218785.4850025759,0.11076321212341186,0.19508036091572772,0.1660415509759949,0.5281148759848655,4,movies,travel,0
133,26.219656108189422,148519.32755347068,0.29617261498272285,0.4370081747496226,0.21209007295365204,0.054729137314002536,3,dining,balanced,2
134,20.917832729904575,109390.48399220344,0.3122238300549511,0.21365597777263218,0.1285385230421548,0.345581669130262,5,dining,lifestyle,0
135,25.964137684934887,211018.40962049543,0.18033880516309506,0.37915893239771953,0.19594687732584143,0.244555385113344,6,none,balanced,2
136,16.409614139691765,79908.73041229302,0.1152706311686857,0.37248909434735866,0.22627615543213891,0.2859641190518167,5,none,balanced,2
137,3.2454292130576827,149224.33008309914,0.0336055802009231,0.46583806592964794,0.31068358860200784,0.1898727652674212,1,dining,fees,2
138,13.763675967111421,60941.519438198025,0.30030602899549097,0.08236346745740693,0.17121257769230572,0.44611792585479654,1,none,rewards,0
139,44.5994690392634,192324.68748126164,0.39949281656166963,0.03927209739393036,0.3816959536641478,0.17953913238025215,1,shopping,balanced,1
140,18.16375973943492,79421.58251682296,0.2736840453310358,0.12166605705975057,0.27580899901152384,0.3288408985976899,3,none,rewards,0
141,55.2915485881701,214984.32321225863,0.046399196175311214,0.4561869801663569,0.11113222234927944,0.38628160130905237,1,dining,lifestyle,2
142,56.49515316078075,186168.1169504061,0.4426126384409363,0.1592269262722083,0.2701116410522205,0.12804879423463483,6,dining,fees,3
143,31.800784570706462,151921.42208891633,0.27953977235813326,0.15983073243735058,0.359148248401844,0.20148124680267215,3,movies,lifestyle,1
144,57.75569828084346,184631.53807489914,0.42457378490003944,0.10996235698434927,0.16535746160245912,0.30010639651315213,3,none,lifestyle,3
145,58.858776773739024,222629.51155957126,0.4299664764582313,0.04898343939646709,0.32377860605107484,0.1972714780942268,2,none,lifestyle,3
146,35.12082450726363,131467.19337726862,0.272280369022172,0.21375655012556508,0.2995318227779081,0.21443125807435473,3,movies,travel,1
147,45.52587480068381,223140.71515171527,0.2847277500243747,0.4043242888505988,0.09951505285886744,0.21143290826615896,6,dining,lifestyle,2
148,45.407699193614484,139929.03589342826,0.6377474643308174,0.203446150756552,0.1470618646771998,0.01174452023543085,0,dining,fees,3
149,54.46488319492616,231645.9140273121,0.18556037169861908,0.058639436952539994,0.05461891419482802,0.7011812771540128,6,dining,rewards,0
150,50.15351194867198,151356.45093459164,0.36028153264970897,0.2456535011340693,0.2223654867515559,0.1716994794646658,1,movies,rewards,3
151,48.40458859875341,76265.38861394698,0.21144224339916287,0.31005013735395054,0.3463491459796883,0.13215847326719843,1,dining,fees,1
152,15.347474758490433,176891.84132644846,0.11796918020388697,0.08889543832281391,0.22417843458118944,0.5689569468921097,6,dining,fees,0
153,41.460770313672725,175408.20872096755,0.06805308481154626,0.10616170931975316,0.21467007413630937,0.6111151317323912,4,none,balanced,0
154,34.110502287149416,193699.0960183851,0.14173054912226268,0.6617535049124058,0.08573131527993529,0.11078463068539614,0,dining,travel,2
155,30.45072058474448,231595.97129582905,0.3599975048154285,0.3818404138844687,0.22462350167271805,0.033538579627384796,3,shopping,travel,3
156,46.84682713399862,187364.61405796141,0.2582196693662345,0.22237229368091097,0.17362186310037298,0.34578617385248145,2,movies,fees,0
157,16.148710143687897,227861.08543485112,0.4198772346894052,0.03809655291607082,0.32132816308440754,0.22069804931011638,5,dining,balanced,3
158,33.02607418765154,165171.39441219834,0.4958250160125229,0.08462209633485125,0.3346308447977536,0.08492204285487218,4,none,balanced,3
159,21.288454221829685,143611.46768314554,0.2981301468689265,0.18701581903964332,0.4180798696066667,0.09677416448476352,1,movies,rewards,1
160,51.47969009851739,119876.34956640376,0.060474091991911644,0.10716045394354007,0.4779370288462318,0.3544284252183165,4,dining,rewards,1
161,36.15845598364675,20105.012090461063,0.4805272830637252,0.05110515240155382,0.07298843335612797,0.3953791311785931,0,dining,rewards,3
162,13.18043801473571,227417.48436693754,0.261994823806256,0.4821275252663913,0.15589973648259342,0.09997791444475926,3,movies,balanced,2
163,23.500978738996825,67737.73477855128,0.6348632384922965,0.21242023544110628,0.03456812039172491,0.11814840567487235,3,shopping,balanced,3
164,43.56723179240511,39157.45859401611,0.2568100282572747,0.030915452754291854,0.21778735037444402,0.49448716861398934,0,none,travel,0
165,14.476854186004768,233449.63515829708,0.2951324208899249,0.0852667515584591,0.2777496954418333,0.34185113210978274,6,dining,travel,0
166,7.454899973467132,214700.4614841835,0.604823074730428,0.1352148810636492,0.17594283498707589,0.08401920921884685,1,none,travel,3
167,32.060330865251814,88370.35413668839,0.25575506972478707,0.5512856514947344,0.05174742972235801,0.1412118490581204,3,dining,fees,2
168,51.99498460487719,103877.12290727506,0.23886045803913708,0.22902293967391338,0.4937846355121466,0.03833196677480306,3,dining,lifestyle,1
169,22.36494902169473,31742.452181148914,0.6472091563328083,0.19508465733196798,0.09315862945589512,0.06454755687932864,4,none,balanced,3
170,40.095291613910994,42236.23335002361,0.3641463474638759,0.2019563782473272,0.13359803681868268,0.3002992374701141,1,movies,lifestyle,3
171,32.746956777264785,80714.5373390946,0.3037590467769734,0.060902474256380616,0.029093310816522402,0.6062451681501236,2,movies,fees,0
172,49.187245650587585,103791.84638531363,0.40811360848879574,0.29652222846570636,0.19310075314331512,0.10226340990218276,5,none,fees,3
173,37.27824748024683,194503.35581276414,0.23769605400091628,0.13185678914918433,0.5500076308363088,0.08043952601359057,0,shopping,rewards,1
174,22.168292334359617,247097.1502227685,0.22740979854287385,0.4166082190630101,0.05701176620150127,0.29897021619261493,1,dining,lifestyle,2
175,18.151136556678743,133455.01804266946,0.2180498781527447,0.3862248578242413,0.1375357705023623,0.2581894935206515,6,dining,travel,2
176,18.930780293500806,216036.7104032022,0.22652151095032286,0.3639902829377756,0.24366620570940054,0.16582200040250125,5,shopping,travel,2
177,41.464326887134575,76916.72562448966,0.30593996199398343,0.44488959232491554,0.03555886569066845,0.2136115799904325,1,dining,balanced,2
178,22.531066873917514,24160.153721270293,0.06589397526961181,0.7048425211407806,0.1399816929501365,0.08928181063947115,1,shopping,travel,2
179,59.590053564415356,95261.49161738137,0.27045070052910747,0.13542203509380057,0.338658993249793,0.2554682711272989,4,movies,rewards,1
180,9.170218164066851,71458.5028457158,0.3919936766811996,0.22388837787975313,0.35256473661166265,0.031553208827384376,2,dining,lifestyle,1
181,14.520515108918595,192812.61544290461,0.47588093853160274,0.18187165322052926,0.11512799545360296,0.2271194127942651,0,movies,balanced,3
182,27.75790714884186,195215.75850519142,0.384042741088054,0.08994118708324067,0.4947082227847535,0.03130784904395199,0,dining,lifestyle,1
183,48.55570653456615,156566.4094764902,0.13273559892054596,0.26976681797903135,0.33026063698170144,0.26723694611872134,5,none,travel,1
184,53.12646880879805,78530.12807399518,0.3356182474835304,0.33454899443612246,0.11081653231926793,0.2190162257610791,5,movies,lifestyle,3
185,26.56426993022194,208619.40484693716,0.36263485442617943,0.19191600686167143,0.1306102847275712,0.314838853984578,3,dining,balanced,0
186,36.29724250344787,76910.58887387285,0.21271048106143448,0.27671371403128026,0.11438048420999576,0.3961953206972896,3,shopping,fees,0
187,40.78669373760449,42889.18126352855,0.17997056489535682,0.49304299197913887,0.1582995963616082,0.16868684676389611,1,shopping,rewards,2
188,59.986624204117604,122007.74853921951,0.5251369379072659,0.28772415524348727,0.09869156333194681,0.08844734351729995,5,movies,fees,3
189,54.20739688454435,74527.28616582627,0.24654780478458266,0.21467134155825016,0.5155662214273564,0.023214632229810742,1,movies,rewards,1
190,21.249175226893556,101560.87858849086,0.5346344155998312,0.12682205459013027,0.2976916201606414,0.04085190964939709,2,shopping,fees,3
191,22.686853410661048,140467.82368975764,0.23647172221538226,0.31779048793044895,0.16222080596092192,0.2835169838932469,2,shopping,travel,2
192,42.804149248509525,246877.299425327,0.5775424607630506,0.09625323002912703,0.20755241480510597,0.11865189440271641,4,shopping,balanced,3
193,46.01050684005898,212976.92534137683,0.07950179040286477,0.16194251454703346,0.5528250883580049,0.20573060669209686,4,none,fees,1
194,43.1153285887928,63024.49312473512,0.2075280170111711,0.3340775728272348,0.2803422397940427,0.17805217036755122,1,movies,lifestyle,1
195,5.252846265343137,186193.23872195388,0.18950140728944023,0.558577846338587,0.23742641537427825,0.014494330997694654,2,dining,fees,2
196,32.737710208592894,116320.47492816205,0.4927858910338751,0.011296880867560897,0.21789662266728552,0.2780206054312787,1,dining,rewards,3
197,31.288458341266445,231022.71182104805,0.36408739965692866,0.3362012480948103,0.2354294258882685,0.06428192635999255,5,dining,travel,3
198,31.385902575209933,151402.99984266853,0.16700182154264162,0.15661469225779806,0.16656049010074278,0.5098229960988175,4,dining,fees,0
199,6.940875260568525,186052.00961965264,0.22993502611437144,0.45689396859336834,0.12577751677560933,0.1873934885166509,1,shopping,balanced,2
200,16.37809887595806,143844.22969667433,0.18012006054360627,0.36726926984102515,0.2580981118112447,0.1945125578041239,2,movies,rewards,2
201,40.91719603943491,176025.43555104124,0.12470844376569878,0.46061589233645867,0.15991585017500767,0.25475981372283496,6,none,fees,2
202,11.546664242241457,219944.51097083985,0.49182160050061585,0.3181679900974244,0.03436291789846569,0.15564749150349402,2,none,rewards,3
203,5.5581783811477665,190796.67538377477,0.5063230366753771,0.19818066891801556,0.19842058023018191,0.09707571417642538,6,movies,rewards,3
204,10.063775886950353,145485.0706765132,0.44739515797788054,0.22123175244358104,0.0761188523488916,0.25525423722964696,6,movies,travel,3
205,41.86806658882319,244028.74711400986,0.12448943443800901,0.5557775530646774,0.2632021392516885,0.05653087324562519,6,none,rewards,2
206,14.284902545763705,194850.48762557958,0.6808305983527076,0.010545194728607711,0.11440738974792157,0.194216817170763,6,shopping,balanced,3
207,21.380409159161328,178859.31053003334,0.16394505275622948,0.31864912915863497,0.19081628275445847,0.3265895353306772,4,shopping,travel,0
208,30.43839764391452,149318.89935907893,0.27434254189898416,0.16776614666772058,0.20058596872324277,0.3573053427100524,5,shopping,balanced,0
209,37.55319644660522,38780.4411870331,0.6964756371355333,0.02574600527623589,0.19992916978974232,0.07784918779848861,3,none,balanced,3
210,36.82700753762848,153970.21329165177,0.34386585655706164,0.02673673648892599,0.3354885553559472,0.2939088515980652,2,dining,rewards,1
211,56.81618788334765,133711.04779180593,0.509087659004408,0.281436149543388,0.15024579736465413,0.0592303940875499,2,none,lifestyle,3
212,57.668475612153316,109502.44760233517,0.42369130660074483,0.186895901805864,0.07445510338719008,0.31495768820620107,1,dining,lifestyle,3
